user_id,event_type,category_code,brand,price,event_date,first_purchase_date,event_month,first_purchase_month,cohort_age,min_event_date,max_event_date
a1515915625532264305,purchase,computers.components.hdd,apacer,28.59,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532264305,purchase,computers.components.power_supply,crown,41.51,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532264305,purchase,computers.components.motherboard,gigabyte,77.06,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532264305,purchase,,accord,33.19,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532264305,purchase,,hyperx,87.63,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532264305,purchase,computers.components.cpu,amd,124.13,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532264305,purchase,computers.components.videocards,gigabyte,202.67,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,,xiaomi,34.29,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,construction.tools.screw,,11.11,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,construction.tools.screw,,11.27,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,,,111.43,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,construction.tools.soldering,,116.98,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,,sirius,16.83,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625532329254,purchase,,fluke,69.14,10/30/20,10/30/20,2020-10,2020-10,0,,
a1515915625531303178,purchase,computers.components.motherboard,asrock,55.16,10/30/20,10/27/20,2020-10,2020-10,0,,
a1515915625531303178,purchase,,hyperx,87.63,10/30/20,10/27/20,2020-10,2020-10,0,,
a1515915625531339818,purchase,,transcend,15.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625531339818,purchase,,transcend,15.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625531382529,purchase,,huter,124.13,10/31/20,10/28/20,2020-10,2020-10,0,,
a1515915625531382529,purchase,,huter,124.13,10/31/20,10/28/20,2020-10,2020-10,0,,
a1515915625531339818,purchase,,transcend,15.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625531339818,purchase,,transcend,15.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625531339818,purchase,,transcend,15.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625531339818,purchase,,transcend,15.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532518355,purchase,computers.desktop,sennheiser,36.49,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532518355,purchase,computers.desktop,sennheiser,36.49,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532518355,purchase,computers.desktop,sennheiser,36.49,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532575273,purchase,stationery.cartrige,hp,23.17,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532626975,purchase,electronics.telephone,,10.43,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532629204,purchase,appliances.environment.vacuum,topon,35.87,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532629204,purchase,appliances.environment.vacuum,topon,35.87,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532629204,purchase,appliances.environment.vacuum,topon,35.87,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532654879,purchase,computers.components.videocards,gigabyte,479.51,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532654879,purchase,computers.components.power_supply,accord,107.16,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532654879,purchase,computers.components.cpu,amd,191.52,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532654879,purchase,computers.components.motherboard,asrock,135.11,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532654879,purchase,computers.components.videocards,gigabyte,479.51,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532744861,purchase,,lg,164.62,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625527676347,purchase,,,29.22,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625527676347,purchase,,,29.22,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625527676347,purchase,,,29.22,10/31/20,10/31/20,2020-10,2020-10,0,,
a1515915625532660264,purchase,computers.components.videocards,sapphire,415.54,11/1/20,11/1/20,2020-11,2020-11,0,,
a1515915625532660264,purchase,computers.components.motherboard,msi,74.84,11/1/20,11/1/20,2020-11,2020-11,0,,
a1515915625532744861,purchase,,lg,164.62,11/1/20,10/31/20,2020-11,2020-10,1,,
a1515915625532744861,purchase,,lg,164.62,11/1/20,10/31/20,2020-11,2020-10,1,,
a1515915625533242423,purchase,computers.peripherals.camera,canyon,39.75,11/1/20,11/1/20,2020-11,2020-11,0,,
a1515915625368479327,purchase,auto.accessories.gps,navitel,75.29,11/1/20,11/1/20,2020-11,2020-11,0,,
a1515915625368479327,purchase,auto.accessories.gps,navitel,75.29,11/1/20,11/1/20,2020-11,2020-11,0,,
a1515915625368479327,purchase,auto.accessories.gps,navitel,75.29,11/1/20,11/1/20,2020-11,2020-11,0,,
a1515915625528252103,purchase,electronics.tablet,irbis,127.08,11/2/20,10/20/20,2020-11,2020-10,1,,
a1515915625528252103,purchase,electronics.telephone,haier,68.46,11/2/20,10/20/20,2020-11,2020-10,1,,
a1515915625528252103,purchase,electronics.tablet,irbis,127.08,11/2/20,10/20/20,2020-11,2020-10,1,,
a1515915625528252103,purchase,electronics.telephone,haier,68.46,11/2/20,10/20/20,2020-11,2020-10,1,,
a1515915625533503355,purchase,computers.components.videocards,gigabyte,292.83,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533503355,purchase,computers.components.videocards,msi,274.4,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533537874,purchase,electronics.audio.acoustic,pioneer,63.35,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533537874,purchase,electronics.audio.acoustic,pioneer,53.81,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533537874,purchase,auto.accessories.player,pioneer,120.57,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,,,29.33,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,computers.peripherals.printer,xerox,180.71,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,computers.peripherals.printer,epson,300.17,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,,,29.33,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,computers.peripherals.printer,xerox,180.71,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,computers.peripherals.printer,epson,300.17,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,,,29.33,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,computers.peripherals.printer,xerox,180.71,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533583923,purchase,computers.peripherals.printer,epson,300.17,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625368479327,purchase,auto.accessories.gps,navitel,75.29,11/2/20,11/1/20,2020-11,2020-11,0,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625368479327,purchase,auto.accessories.gps,navitel,75.29,11/2/20,11/1/20,2020-11,2020-11,0,,
a1515915625523977856,purchase,electronics.telephone,spigen,18.43,11/2/20,10/29/20,2020-11,2020-10,1,,
a1515915625533726137,purchase,,,10.05,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625524435421,purchase,construction.tools.soldering,,88.89,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625524435421,purchase,construction.tools.soldering,,88.89,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625524435421,purchase,construction.tools.soldering,,88.89,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625524435421,purchase,construction.tools.soldering,,88.89,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625524435421,purchase,construction.tools.soldering,,88.89,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625528887111,purchase,computers.peripherals.printer,epson,277.1,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533836237,purchase,computers.peripherals.camera,defender,20.14,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533836237,purchase,computers.peripherals.camera,defender,20.14,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533836237,purchase,computers.peripherals.camera,defender,20.14,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625532052010,purchase,computers.peripherals.wifi,huawei,149.05,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625532052010,purchase,computers.peripherals.wifi,huawei,149.05,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625532052010,purchase,computers.peripherals.wifi,huawei,149.05,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625532052010,purchase,computers.peripherals.wifi,huawei,149.05,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625532052010,purchase,computers.peripherals.wifi,huawei,149.05,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625529631107,purchase,computers.peripherals.printer,content,13.89,11/2/20,10/23/20,2020-11,2020-10,1,,
a1515915625533891416,purchase,computers.components.hdd,seagate,69.87,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533891416,purchase,computers.components.hdd,seagate,69.87,11/2/20,11/2/20,2020-11,2020-11,0,,
a1515915625533891416,purchase,computers.components.hdd,seagate,69.87,11/3/20,11/2/20,2020-11,2020-11,0,,
a1515915625528887111,purchase,computers.peripherals.printer,epson,277.1,11/3/20,11/2/20,2020-11,2020-11,0,,
a1515915625528887111,purchase,computers.peripherals.printer,epson,277.1,11/3/20,11/2/20,2020-11,2020-11,0,,
a1515915625534000100,purchase,computers.peripherals.joystick,saitek,155.1,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534000100,purchase,computers.peripherals.joystick,saitek,155.1,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534000100,purchase,computers.peripherals.joystick,saitek,155.1,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534018315,purchase,,,17.4,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534000100,purchase,computers.peripherals.joystick,saitek,155.1,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534063665,purchase,,pitatel,29.52,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534063665,purchase,,pitatel,29.52,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534063665,purchase,,pitatel,29.52,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534115311,purchase,,pioneer,103.83,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534115311,purchase,,pioneer,103.83,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625531303178,purchase,computers.components.motherboard,asrock,64.97,11/3/20,10/27/20,2020-11,2020-10,1,,
a1515915625534115311,purchase,,pioneer,103.83,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534188632,purchase,electronics.camera.video,panasonic,398.7,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625531303178,purchase,computers.peripherals.monitor,iiyama,176.81,11/3/20,10/27/20,2020-11,2020-10,1,,
a1515915625531303178,purchase,computers.components.motherboard,asrock,64.97,11/3/20,10/27/20,2020-11,2020-10,1,,
a1515915625531303178,purchase,computers.components.motherboard,asrock,64.97,11/3/20,10/27/20,2020-11,2020-10,1,,
a1515915625531303178,purchase,computers.components.cpu,amd,204.29,11/3/20,10/27/20,2020-11,2020-10,1,,
a1515915625531303178,purchase,computers.components.motherboard,asrock,64.97,11/3/20,10/27/20,2020-11,2020-10,1,,
a1515915625534221252,purchase,,,16.19,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534197164,purchase,computers.components.hdd,seagate,128.73,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534197164,purchase,computers.components.hdd,seagate,128.73,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534197164,purchase,computers.components.hdd,seagate,128.73,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625393382317,purchase,computers.peripherals.monitor,aoc,254.38,11/3/20,11/3/20,2020-11,2020-11,0,,
a1515915625534525828,purchase,computers.components.videocards,sapphire,415.54,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534514763,purchase,computers.components.videocards,gigabyte,292.83,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625533749370,purchase,electronics.audio.dictaphone,ritmix,36.19,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534514763,purchase,computers.components.videocards,gigabyte,292.83,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534514763,purchase,computers.components.videocards,gigabyte,292.83,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,palit,609.6,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,gigabyte,403.46,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,asus,453.86,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,gigabyte,590.6,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,sapphire,478.52,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,sapphire,519.56,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,msi,457.51,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,msi,656.63,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,palit,609.6,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,gigabyte,403.46,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,asus,453.86,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,gigabyte,590.6,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,sapphire,478.52,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,sapphire,519.56,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,msi,457.51,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,msi,656.63,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,sapphire,539.57,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625509808717,purchase,,,29.22,11/4/20,10/3/20,2020-11,2020-10,1,,
a1515915625533040665,purchase,computers.components.videocards,gigabyte,370.46,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625533040665,purchase,computers.components.cpu,amd,204.29,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625533040665,purchase,computers.components.power_supply,cougar,61.38,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530137422,purchase,computers.components.videocards,sapphire,539.57,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625355179497,purchase,electronics.audio.acoustic,jbl,154.43,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.motherboard,asrock,54.17,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.cpu,amd,96.86,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.videocards,msi,45.44,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.cpu,amd,56.27,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.motherboard,asrock,54.17,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.cpu,amd,96.86,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.cpu,amd,56.27,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.cpu,amd,56.27,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.power_supply,corsair,188.06,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534143343,purchase,computers.components.cpu,amd,56.27,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625530586178,purchase,appliances.steam_cleaner,bort,113.38,11/4/20,10/26/20,2020-11,2020-10,1,,
a1515915625534143343,purchase,computers.components.cpu,amd,56.27,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625355179497,purchase,electronics.audio.acoustic,pioneer,63.35,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625355179497,purchase,electronics.audio.acoustic,pioneer,53.81,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534817648,purchase,construction.tools.drill,bort,51.43,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,computers.components.power_supply,aerocool,58.6,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,computers.components.cpu,amd,137.63,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,computers.components.motherboard,asrock,97.57,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,computers.components.videocards,asus,600.6,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,,hyperx,87.63,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,computers.components.cooler,id-cooling,27.52,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625522779180,purchase,computers.components.hdd,smartbuy,73.24,11/4/20,11/4/20,2020-11,2020-11,0,,
a1515915625534876463,purchase,,,15.08,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534880661,purchase,stationery.cartrige,cactus,20.73,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534880661,purchase,stationery.cartrige,cactus,20.73,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534880661,purchase,stationery.cartrige,cactus,20.73,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534893939,purchase,computers.desktop,,43.17,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534893939,purchase,computers.desktop,,43.17,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534876463,purchase,,,15.08,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625533749370,purchase,electronics.audio.dictaphone,ritmix,36.19,11/5/20,11/4/20,2020-11,2020-11,0,,
a1515915625533749370,purchase,electronics.audio.dictaphone,ritmix,36.19,11/5/20,11/4/20,2020-11,2020-11,0,,
a1515915625535798377,purchase,,,10.05,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535798377,purchase,,,10.05,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535798377,purchase,,,10.05,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535809995,purchase,,universal,30.81,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535809995,purchase,,universal,30.81,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535809995,purchase,,universal,30.81,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,23.62,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,26.14,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,,,9.35,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,23.62,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,26.14,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,,,9.35,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534893939,purchase,computers.desktop,,43.17,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,23.62,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,26.14,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,,,9.35,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534893939,purchase,computers.desktop,,43.17,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,23.62,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,26.14,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,,,9.35,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535932449,purchase,computers.peripherals.monitor,lg,749.52,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625535932449,purchase,computers.peripherals.monitor,lg,749.52,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625534766458,purchase,computers.components.videocards,msi,205.25,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625524548839,purchase,computers.components.videocards,asus,253.38,11/5/20,10/11/20,2020-11,2020-10,1,,
a1515915625536001145,purchase,computers.peripherals.printer,pantum,122.97,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625536001145,purchase,computers.peripherals.printer,pantum,122.97,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625536001145,purchase,computers.peripherals.printer,pantum,122.97,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625536001145,purchase,computers.peripherals.printer,pantum,122.97,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625536049028,purchase,computers.peripherals.camera,logitech,26.46,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625531303178,purchase,computers.components.motherboard,asrock,64.97,11/5/20,10/27/20,2020-11,2020-10,1,,
a1515915625531303178,purchase,computers.components.cpu,amd,204.29,11/5/20,10/27/20,2020-11,2020-10,1,,
a1515915625536049028,purchase,computers.peripherals.camera,logitech,26.46,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625536049028,purchase,computers.peripherals.camera,logitech,26.46,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625536049028,purchase,computers.peripherals.camera,logitech,26.46,11/5/20,11/5/20,2020-11,2020-11,0,,
a1515915625524548839,purchase,computers.components.videocards,asus,253.38,11/5/20,10/11/20,2020-11,2020-10,1,,
a1515915625536183471,purchase,,sky,77.78,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625524630866,purchase,electronics.tablet,xiaomi,284.3,11/6/20,10/11/20,2020-11,2020-10,1,,
a1515915625524630866,purchase,electronics.tablet,xiaomi,284.3,11/6/20,10/11/20,2020-11,2020-10,1,,
a1515915625536210560,purchase,stationery.cartrige,cactus,18.94,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536227933,purchase,stationery.cartrige,kyocera,40.79,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536227933,purchase,stationery.cartrige,,85.84,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,,,10.57,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,23.62,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,26.14,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625536262766,purchase,computers.peripherals.mouse,,28.32,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536262766,purchase,computers.peripherals.mouse,,28.32,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,,,10.57,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,23.62,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625535821425,purchase,stationery.cartrige,,26.14,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625536274134,purchase,,,256.67,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625535932449,purchase,computers.peripherals.monitor,lg,749.52,11/6/20,11/5/20,2020-11,2020-11,0,,
a1515915625527842400,purchase,,,10.16,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,electronics.telephone,,38.1,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,,,2.86,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,,,10.16,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,electronics.telephone,,38.1,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,,,2.86,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,electronics.telephone,,38.1,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625527842400,purchase,,,2.86,11/6/20,10/19/20,2020-11,2020-10,1,,
a1515915625536432344,purchase,accessories.bag,continent,22.75,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536432344,purchase,accessories.bag,continent,22.75,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536432344,purchase,accessories.bag,continent,22.75,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536432344,purchase,accessories.bag,continent,22.75,11/6/20,11/6/20,2020-11,2020-11,0,,
a1515915625536513517,purchase,computers.components.videocards,msi,205.25,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536513517,purchase,computers.components.videocards,msi,205.25,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536513517,purchase,computers.components.videocards,msi,205.25,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,construction.tools.screw,,11.98,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,,lg,16.35,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,construction.tools.screw,,11.98,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,,lg,16.35,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,construction.tools.screw,,11.98,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,,lg,16.35,11/7/20,11/7/20,2020-11,2020-11,0,,
a1515915625536543771,purchase,,polaris,40.67,11/7/20,11/7/20,2020-11,2020-11,0,,
